id,current_user_id,app_id,app_version,device_type,udid,platform,created_at,updated_at,token,store,adjust_id,google_ad_id
185820355,5383363,7,4.0.1.23,VTS-PWA-Android,24daef6a26b0e409,ANDROID,2023-12-19 00:59:24,2023-12-19 00:59:24,eGr6OWFMW3zCOcKLDs0aio:APA91bFo7SuIMU43RGEyrud2nchMHz8Nn3JuMB8XDsKRDPu0Sgrckl05Z45vrObV962rDkp3P1oZwEWJT9eao-cwUd070Izw42_PrgZO4vwMLVcGtmSwAyQBTNHikPYZjkiBn4P0rWus,Bazzar,,
185820354,18651263,3,5.6.6,SUPERAPP,24016db2-19fe-4190-9e35-18968a132eca,SUPERAPP,2023-12-19 00:59:20,2023-12-19 00:59:20,,Bazzar,,
185820353,1777590,3,5.6.6,PSA,e301a770-6b81-41b3-9afe-21b0762d62d1,PSA,2023-12-19 00:59:18,2023-12-19 00:59:19,,Bazzar,,
185820352,14062149,7,4.0.1.23,SM-G781B,c0fbbc3fe7d0063c,ANDROID,2023-12-19 00:59:14,2023-12-19 00:59:15,eYbJLS7GQpixtdUCqFjjY9:APA91bHGDk4F7Ezbf6hpXXgu3xDxPtAYnf0dmPklP5-JLbQpHgOMsqfH9Mu99BhVxb7qRSJn8DcFKuYE34Lo-FbJTpYUpsePCU2ibkunhdPB5oezt3STkCzgxAgIhHrlXedStPE4s9NI,Bazzar,,
185820351,16846668,3,5.6.6,SUPERAPP,52f2ecb0-4035-4b9c-9df8-3736709182c1,SUPERAPP,2023-12-19 00:59:09,2023-12-19 01:10:07,,Bazzar,,
185820350,5012723,3,5.6.6,SUPERAPP,b78561b0-ddc3-4495-adba-209417a1b4c2,SUPERAPP,2023-12-19 00:59:06,2023-12-19 00:59:06,,Bazzar,,
185820349,4909107,7,4.0.1.23,M2007J20CG,1dc8b7e97dda0259,ANDROID,2023-12-19 00:59:06,2023-12-19 01:00:10,cfglMFiyTnuLOneZY-_sJF:APA91bGAwd1VfTw56IMgr0_8YMhctKH4Y6xtp3Sdq0Rb0qFkXzyy3MxR8Hv28tLA3rAxNkTOPDp8rV589Md6udtzAAOtFC6gUL3vMlyJvsSn6ls-gfkbF0-ag3w6bAaIXO6MVpOTd3Qx,Bazzar,,
185820348,17008313,3,5.6.6,SUPERAPP,2b15819f-26b1-4b6d-ab28-04955126a66a,SUPERAPP,2023-12-19 00:59:06,2023-12-19 00:59:06,,Bazzar,,
185820347,1538739,3,4.9.0,SUPERAPP,413d1bd5-22a8-4b39-b77e-d7c98bbdf739,SUPERAPP,2023-12-19 00:59:05,2023-12-19 01:09:41,,Bazzar,,
185820346,4335762,7,4.0.1.23,2201116PG,0cc2954ff6eb4186,ANDROID,2023-12-19 00:59:05,2023-12-19 00:59:07,ec80l5QRRaCPjxJAQk_C-I:APA91bEyeQC-m2KahZ7DqS8FYPZd9UlP8kbT8SiCqr3p-VQ9eizHP72GUia85Z4hu6TiFULSgcXtvY7kCiUEiVIpMrbTTn023NO59dvXiRMNyJL6aP6nlPqUKV-_YuEZTWMCK7TwYL0G,Bazzar,,
185820345,19755661,7,4.0.1.23,SM-A127F,953ffaead18aad04,ANDROID,2023-12-19 00:59:00,2023-12-19 01:21:31,dl6mg2orSiJfFAl4HrjBWb:APA91bGa31FBGywaUEqnmq7KPLpSMbdcMtEz4nBg6yk6euNHGCBFjP7kPbAvGLBsl6rZPiBiPU8Feqb6xv9ceXwtVJQuqyqnM3kkCM3C8sT0yFlAtXBEssTRfbNggeJjqbOBaKwPwvfI,Bazzar,,
185820344,15096958,7,4.0.1.23,VTS-PWA-Android,e56c419283a9dc66,ANDROID,2023-12-19 00:58:50,2023-12-19 00:58:50,,Bazzar,,
185820343,6159679,3,5.6.6,PWA,8c48be13-cfb3-4ec7-818a-c86a94fc9659,PWA,2023-12-19 00:58:49,2023-12-19 00:58:49,,Bazzar,,
185820342,9996150,3,5.6.6,IRANCELL,938466ef-e987-41cc-b6c4-d1cfa226c870,IRANCELL,2023-12-19 00:58:47,2023-12-19 00:58:47,,Bazzar,,
185820341,13674693,3,5.6.6,SUPERAPP,f339b05b-eb1d-43b6-ab54-377f74bfe7d5,SUPERAPP,2023-12-19 00:58:46,2023-12-19 00:58:46,,Bazzar,,
185820340,8464847,3,5.6.6,PWA,fec8db41-b78a-454e-bd3c-c2dcdde120cd,PWA,2023-12-19 00:58:45,2023-12-19 00:58:45,,Bazzar,,
185820339,20884418,3,8.1.1,WEBSITE,4d24a061-8031-4df3-b884-9929768e1c63,WEBSITE,2023-12-19 00:58:42,2023-12-19 00:58:42,,Bazzar,,
185820338,14827330,7,4.0.1.23,VTS-PWA-Android,968cd2476398b2b9,ANDROID,2023-12-19 00:58:42,2023-12-19 00:58:42,,Bazzar,,
185820337,338887,3,5.6.6,SUPERAPP,d6f24f97-ed1d-462b-b616-62e9cc4fab6f,SUPERAPP,2023-12-19 00:58:40,2023-12-19 00:58:40,,Bazzar,,
185820336,2879842,7,4.0.1.23,M2102J20SG,ac315012b8b4bc66,ANDROID,2023-12-19 00:58:39,2023-12-19 00:59:05,dM0eosmzT4qrwxPbrcw9A9:APA91bEx5Jmr8TnCP9KatipIC1u6osZgBWp08K4jyGco2cZr_Y40DKLLp9W12FC8dmVoe4EifLckG-8WcqRExcCaX6RdTWT7KHYPuqWTdUoIZaxNfE0bB4LMVQ9k8AXTcN2bdJku-hTQ,Bazzar,,
185820335,9047972,7,4.0.1.23,VTS-PWA-Android,0b5e7d660cb4cfd9,ANDROID,2023-12-19 00:58:39,2023-12-19 00:58:39,cJeXCM3eGv6gAF84hHRxdc:APA91bEHljoFIwpErGX7BE_uCiWdYcQcdafWqd8qfjytEOPhbxAG3vMEaWh-RkKDx3zWktC514_jHnMmBw29XPrGFdIY8ACIqSeR7n-V8-gtz1NUfyyIhpCjInA1nxv4gmv_RhrCDEuz,Bazzar,,
185820334,4094005,7,4.0.1.23,M2007J20CG,ac9b7710e3dbde38,ANDROID,2023-12-19 00:58:39,2023-12-19 00:58:41,f9YXpzRboAc_zddFIQ_e9K:APA91bF6rhjP_SrTjEEDGcwkP385-p8-U1S5boC-2f8DMY375Mnt3KDuKwG_94Yu-CnZ5Evlt8V45E93jap8p2Q-OW-98xeMYJRUUWnVtAe0cjrTmystXkggAwbaS2QNNkxqIq0gHpSQ,Bazzar,,
185820333,12354046,3,5.6.6,IRANCELL,cd31c763-cdcd-406c-8f4f-28672400c095,IRANCELL,2023-12-19 00:58:38,2023-12-19 00:58:38,,Bazzar,,
185820332,15426354,3,8.5.0,SUPERAPP,12d2b131-7118-45bc-80f2-362af4629173,SUPERAPP,2023-12-19 00:58:36,2023-12-19 01:06:20,,Bazzar,,
185820331,12281919,3,5.1.0.4,SM-A107F,000c0c5abbbeaebd,ANDROID,2023-12-19 00:58:35,2023-12-19 00:58:35,dS-MoryIQbScu5JF3hzrh9:APA91bGPaNbrDVi6XTMr62CNc_7kibAsBfJqAkAatJryL7T_g1z9jRflyqejWPyfbiMl7niwtD2pLlKdmUJ6BwPb2vpGEQ-42RmfWqhD4q8q1SA1KMv5sAqD6MTBsQzdrGnTh0YaNmJO,Myket,,
185820330,19779247,3,5.6.6,PWA,e54b848b-f400-4a63-aa28-7d55f3736d83,PWA,2023-12-19 00:58:32,2023-12-19 01:16:11,,Bazzar,,
185820329,8708610,3,8.10.0,SUPERAPP,ac339b23-2ad2-461c-8b2b-1e4c37038dd4,SUPERAPP,2023-12-19 00:58:31,2023-12-19 01:06:19,,Bazzar,,
185820328,12208774,7,4.0.1.23,SM-J701F,d5167e1d30e31a1a,ANDROID,2023-12-19 00:58:28,2023-12-19 00:58:31,cOO2O2OJRhepOEV6o_RsiP:APA91bF5cla9GN5YR1aSsLG7NxvbdI1vDtweXkrLBd7peAf6O9vStFBMWp1bA_t01qG50L72EzcZvunQJj2erkYotMrP4MrmJkHuVhCWoq-ziZ6YBWevA0_qErx0_k1AsZmafFoLBRLB,Bazzar,,
185820327,,7,4.0.1.23,VTS-PWA-Android,a07af1cd67c5a2fc,ANDROID,2023-12-19 00:58:27,2023-12-19 00:58:27,,Bazzar,,
185820326,3396673,7,4.0.1.23,VTS-PWA-Android,f39f2f1c28ae566b,ANDROID,2023-12-19 00:58:26,2023-12-19 00:58:26,cFQ2e5plTzAPOThPCxAk8D:APA91bGMIlwVj3XaGNOZJ8UQ-SjQD71E-DE8BhveG01kmDvcQmy5HRI3Fjnv6YzOXqQXNiO9i-AYzh4CC0sfNglqLX7JY9ss7m2XEvnwsvBmNALDfjFlMEPHIi-NTizTddpLgu1XmZUl,Bazzar,,
185820325,14494161,7,4.0.1.23,VTS-PWA-Android,43ca39f23937cfd8,ANDROID,2023-12-19 00:58:26,2023-12-19 00:58:26,d04W77IlQhmYrePVQfVKjt:APA91bGTfirz6BRBWD4UF2BIOj7JRDwG7aEf5y8FeT68YTglnKitKXQdgTrOSPvxOp9LBVZ1QQGIRPWxrs01ieUhwtS10XnyRk6XlT3i_-JYMHLDZQytzTDKdpcHYOwFCOmPNazvPSgh,Bazzar,,
185820324,4169682,3,5.6.6,PWA,51cb26be-db84-41dc-b785-62762129c9dd,PWA,2023-12-19 00:58:25,2023-12-19 00:58:25,,Bazzar,,
185820323,9714846,3,5.6.6,SUPERAPP,2149ed46-e13c-411d-ab94-5d8f94189f69,SUPERAPP,2023-12-19 00:58:22,2023-12-19 00:58:22,,Bazzar,,
185820322,18044583,3,5.6.6,IRANCELL,4c93ea85-6c2d-4c6d-a53c-5fd6e0a8b45c,IRANCELL,2023-12-19 00:58:20,2023-12-19 00:58:20,,Bazzar,,
185820321,15172576,7,4.0.1.23,M2007J20CG,94bde1673db7e95b,ANDROID,2023-12-19 00:58:20,2023-12-19 01:17:51,eZ_LlCVUpirtzAOi8etmdu:APA91bEg3fMLoGeHFHDCEoELPloFIYV8cb7Ht-_Wb9LRpPOI7vgtUErfcfatMCYQLGx-XP7v0hQL0oPD4mTY14W9kVN2cQN_hL-KWNudq5_D7IW4IG1kWRhUNPWAqnbjzxt5KJmB0HCS,Bazzar,,
185820320,4311902,7,4.0.1.23,VTS-PWA-Android,87bc6a3cefad42dc,ANDROID,2023-12-19 00:58:17,2023-12-19 00:58:17,fMnjLZwEutJNQXRH-3_KsD:APA91bFbPztsojrRTeL5OXT9fuLcqmwYLOtj3xoTCHh6xk5zxzgv0wBhfSKUfEEmKviK78Fk5z5LJnkc4Z_6Y5dE0pY8RC2wboxDXvh401Oo0MBGJ3JljzAB3T9V1mV9a3yyx6XiMJwV,Bazzar,,
185820319,12281395,3,5.6.6,SUPERAPP,042e7982-e64b-430b-b4c9-f92536f6182c,SUPERAPP,2023-12-19 00:58:15,2023-12-19 00:58:15,,Bazzar,,
185820318,6935114,7,4.0.1.23,SM-G950F,de1272ba634067e1,ANDROID,2023-12-19 00:58:12,2023-12-19 00:58:14,f1zM8xORwG3TePok5xFcJb:APA91bH1p9J8V4R_k8ZTgPeeDdheQ5bABz0_f4P9q7zD8ljK99tETIxpNY8TiWlzQ-LvXJeGhEHYbKRLWbB3UjOrVDIFrVFiREtfavNsvUaq4Yv0zTs9M1hywjrJNPn0OEuRlCHwsJhU,Bazzar,,
185820317,7803494,7,4.0.1.23,SM-G990E,d5e1b0a843fe8272,ANDROID,2023-12-19 00:58:12,2023-12-19 00:58:14,euXTIx8RT2Ck_54BnJKT9n:APA91bGGmiU2TFS76hrgVAEI2cLIMxSvK7WBpYEmZ5QtJue-rq8n3qGyH9rIJkajLsDBpBxgt_vWK0GDtBqvvZRUSsp-UdPpedtuS6Dy9LfJS3Gucxhq55-O2LHD-bXtkn1D7TSK5OKm,Bazzar,,
185820316,7219606,7,4.0.1.23,VTS-PWA-Android,0340a9d53c5f607d,ANDROID,2023-12-19 00:58:12,2023-12-19 00:58:12,dlfyomrOTrWkPUA8z7DrSF:APA91bG189xvUkYRUQ2FjfoWMOxG1otpmDJe1eYsY3ECR__zWdr8ashbuOaaWKRgneQq-EfW-yjE-OwnUKtC2ozk-UewdS8VC2adlIo_qDgv-gRCoicsRv22AZhVUSar0yt5sSI7P1hA,Bazzar,,
185820315,13442093,3,4.9.0,SUPERAPP,a647e4ac-4fb5-4b24-b7b0-1133e9acea90,SUPERAPP,2023-12-19 00:58:10,2023-12-19 01:03:15,,Bazzar,,
185820314,17206070,3,5.6.6,IRANCELL,96919cb9-558e-490c-8425-db5c33456bb1,IRANCELL,2023-12-19 00:58:10,2023-12-19 00:58:10,,Bazzar,,
185820313,10305230,3,5.6.6,SUPERAPP,4d4a99a5-28c5-4d68-a44b-779475cadcf8,SUPERAPP,2023-12-19 00:58:10,2023-12-19 00:58:10,,Bazzar,,
185820312,6914590,3,5.6.6,SUPERAPP,ab0684f3-ea52-457c-a584-fcd09217c946,SUPERAPP,2023-12-19 00:58:06,2023-12-19 00:58:06,,Bazzar,,
185820311,,3,5.1.0.4,SM-A730F,9e33df9f30a9dcb3,ANDROID,2023-12-19 00:58:04,2023-12-19 00:58:04,eKj3r-pqRXCnKFXu5jFApy:APA91bHAZztdbkqxtNEtroIVctXUNcBTiMdiJ5SO_i4HrM0MVbCSi-iBycxBaIDZEwFcYz8Ybu9BHhydE_lnG7HaZZaiJwBkUTI7VgvD9lGFJEz45fBxliX5l3CgxMfWIx9ytgE5uKrx,Myket,,
185820310,16767837,7,4.0.1.23,SM-A137F,961658fc50cf715b,ANDROID,2023-12-19 00:58:04,2023-12-19 00:58:07,eTKeZwrJTCm1gSC1Jb_LkI:APA91bH-J5o_B8BElcA_iPLw26ln5gL7yHkEfa4NTMrIx3EYoStFaqMZBiuLN-e4jIxgTk0VVofbAjDMaR_fs5rMVdVCWyGyL5zX9FKvCXyAjWD_swWDvJ5ZFFrmQXr783mZ7NVYHY1o,Bazzar,,
185820309,4470557,7,4.0.1.23,SM-G950F,968d468930587728,ANDROID,2023-12-19 00:58:00,2023-12-19 01:04:24,fas-Ix2xQAGxtev89cu49G:APA91bECGc973YUdQtizqQyTv2iVXViu7-crZwIhxoKmDhsTZS8vxyIIOYtIhVejuECyC95amHHE8D3lFH-vP83xtJYXp6RDyPd-3DGcGjxnzpK5qweupbU4X9tEU1FVKpiwYZkCITCf,Bazzar,,
185820308,18671773,7,4.0.1.23,SM-A226B,4d849ba8ada9c238,ANDROID,2023-12-19 00:58:00,2023-12-19 01:00:21,cbc3y5Pt6aAHeD-fWuQXIB:APA91bHCCR2ItjkTqR8T35TVg1FykrXl4oixkq21s6S94iUZT4H0fCKB0IlJx3nkpxxiw7ECyNnPHsS7zW3A9hYPabrBVOjCXabflHdXWQYjrBG1eEELWE64gPgug7fDSiDAgsKF6-6C,Bazzar,,
185820307,11161460,3,6.0.0,PWA,28e7a10b-0b2d-4476-9968-735f07897bb3,PWA,2023-12-19 00:57:57,2023-12-19 00:57:57,,Bazzar,,
185820306,7092615,3,5.6.6,PWA,f6407ff4-e407-4349-8619-85743c2ee5bd,PWA,2023-12-19 00:57:57,2023-12-19 00:57:57,,Bazzar,,
185820305,16511111,3,5.6.6,SUPERAPP,0c434d25-14bf-4ca3-97b7-de123db067a6,SUPERAPP,2023-12-19 00:57:55,2023-12-19 00:57:55,,Bazzar,,
185820304,1665440,3,5.6.6,IRANCELL,20bb20a5-9ae5-4379-ab11-424ec3123d8c,IRANCELL,2023-12-19 00:57:53,2023-12-19 00:57:53,,Bazzar,,
185820303,12663147,3,5.6.6,SUPERAPP,c15f36e9-e341-4042-8a59-ed267e3aaf4c,SUPERAPP,2023-12-19 00:57:51,2023-12-19 00:57:51,,Bazzar,,
185820302,15104626,3,5.6.6,PWA,4a13586f-cee8-4453-b5a0-aa773365ebec,PWA,2023-12-19 00:57:51,2023-12-19 00:57:51,,Bazzar,,
185820301,21777661,3,8.8.1,SUPERAPP,0c0c4fac-8238-455a-9257-beb4ab2da99f,SUPERAPP,2023-12-19 00:57:49,2023-12-19 01:00:25,,Bazzar,,
185820300,222910,3,6.0.0,PWA,3d7686b5-5460-4afb-ae82-c720843336c4,PWA,2023-12-19 00:57:47,2023-12-19 00:57:47,,Bazzar,,
185820299,20787237,3,5.6.6,PSA,94d3e461-f22d-4950-8874-c588447d478a,PSA,2023-12-19 00:57:45,2023-12-19 00:57:45,,Bazzar,,
185820298,1258251,7,4.0.1.23,M2102J20SG,b10edd30978eda3e,ANDROID,2023-12-19 00:57:41,2023-12-19 00:57:42,cgtBU9NtQ9aGXa_k8bYXG2:APA91bE0mXcfB1e_fSzgv3aZK3J_3Pdyi1RdtDOzl9WfUOL7vdw-7msvokjakpdG73I6GwiJQ8RQ5zzOxAhgNArNAkeOxmIScwr4Y9sl-mo7x7XWf3_hQgHG2lLEaT8SshhPPFN4WFdc,Bazzar,,
185820297,21243343,3,5.6.6,IRANCELL,cef9b5bf-4968-4f61-a292-9ed8ed856f72,IRANCELL,2023-12-19 00:57:40,2023-12-19 00:59:06,,Bazzar,,
185820296,17183046,7,4.0.1.23,VTS-PWA-Android,b57998c4b34e9af7,ANDROID,2023-12-19 00:57:36,2023-12-19 00:57:36,eew_QDxgTQy14Ci9X3CFW7:APA91bGkXfhpyEr1EBrlQytxczjWGuy8_4co1iWQgCTVI-7gmROjHv8QTiQgNbRCeRH0_s-Z6SbWd7c4DAPKqAS3G2Ua-dom2m9xnZpn20uyyrejwZ04tWf2jtonRybj28Jd1ATfyH-K,Bazzar,,
185820295,16447709,7,4.0.1.23,VTS-PWA-Android,01e584709014925a,ANDROID,2023-12-19 00:57:35,2023-12-19 00:57:35,fg9s5qmPSz0fCLNBWyoaEy:APA91bGmqT07Snx8jBEsWEXL1nHbguU9wUeoV7PsRYt6zwlj-R2mjj_igmbz20i63qxVyobVvaFdrZKMvyH86ZzEQbRwyxaK30WsQXsJlmkaGt8Zk2IxIOt1q0oqxffPPRwAMS1wqfIL,Bazzar,,
185820294,9301649,7,4.0.1.23,VTS-PWA-Android,7acadcbaf03e895c,ANDROID,2023-12-19 00:57:33,2023-12-19 00:57:33,eySLHoG6TtGlK3P6kb5yae:APA91bGiq050xr4jEZAEjTG50VZTslxw2IT_PrgBzG4g04qBBw7roqp1aiIVdWjBTX_FlbicYC7N0pEPHk4K_8CSPrvfrYxTwA3XUVxqmnFXsF7VKYvqaDMOMfW2RaI7FK8UId4v0mOx,Bazzar,,
185820293,21777660,3,5.6.6,SUPERAPP,f661e852-2437-4c33-b9fe-20c7c9c817fe,SUPERAPP,2023-12-19 00:57:31,2023-12-19 00:57:31,,Bazzar,,
185820292,7774932,7,4.0.1.23,VTS-PWA-Android,92da3d579b484735,ANDROID,2023-12-19 00:57:30,2023-12-19 00:57:30,els0K7mOM7-i_CRKr9EeuP:APA91bFreIq0KF8aLiuT5oIsz7TAvqm6xGXU-GVD3zFem5uy6IbVpldLeZJ3jvbOQCgt64ibL0_95-taj2AXL8sadfI455b_Y2hNkRAHF6d8gcbfU2FKXEyrYtSBh4mKydD_5UsAk9dj,Bazzar,,
185820291,18187143,3,5.6.6,PWA,d7481c39-ee38-401f-b5cb-1dba6c8dac32,PWA,2023-12-19 00:57:28,2023-12-19 00:57:28,,Bazzar,,
185820290,14930316,3,5.6.6,SUPERAPP,cc524602-7955-4090-8449-509750554170,SUPERAPP,2023-12-19 00:57:28,2023-12-19 00:57:28,,Bazzar,,
185820289,20476342,7,4.0.1.23,SM-A536E,95226871fc0aac8c,ANDROID,2023-12-19 00:57:26,2023-12-19 00:57:43,cKqzqbYxtAkcnSaIKddQ2w:APA91bEbUuRIkfe5z9d2V-diolxmkq8VVFLJi9yQ7ble6K4-winwOaYOtJZxB3BvZx6K92NYiXXBEV0H6Txwbfib26oyA-p6DB-pPrtXNyYcllkgn-YOZpkYsKeiwsjkLQjgHt9jN32z,Bazzar,,
185820288,17433785,3,5.6.6,IRANCELL,1f9143d7-40ad-4b52-90bd-712bd929687f,IRANCELL,2023-12-19 00:57:24,2023-12-19 00:57:25,,Bazzar,,
185820287,466545,3,4.9.0,SUPERAPP,16a2f1b4-7c1c-43c4-b517-56c7ea2afbfc,SUPERAPP,2023-12-19 00:57:24,2023-12-19 01:01:37,,Bazzar,,
185820286,21293538,7,4.0.1.23,VTS-PWA-Android,0af84def22575000,ANDROID,2023-12-19 00:57:22,2023-12-19 00:57:22,f2p17xsb4Pw-U_8jX7OYMn:APA91bHZWWaxKQd9Boy30Jc3yOTC9_ItHo-xWHnC00wZEHJnn9NWej6UqdndvUHOaa6wzzHpEdWdCREFYoGioZkdQlNu4DKcUTVYfGSCHovr2eR0w99bJ5UZdSkBw956sIxHDplPPkOB,Bazzar,,
185820285,2753146,7,4.0.1.23,SM-A217F,19547148dece69ec,ANDROID,2023-12-19 00:57:14,2023-12-19 00:57:16,eehaAks87zcxMa2TpqmhaS:APA91bHM2sLrU3iaJ9eWvngadH7NoPoIA7FZW3m9fPT0U5SU45J8S6l-UpSmS9SiN9cKk2bWiu9hba9vAWmOWYqwxn9QfezJ--wIkNXZy6P7mGg-zLZo7KrfpgL1pMXlRkpWRutTQ-Me,Bazzar,,
185820284,19510357,3,5.6.6,SUPERAPP,e0f1ac18-65f1-4939-8d63-697871e4b2fe,SUPERAPP,2023-12-19 00:57:13,2023-12-19 00:57:13,,Bazzar,,
185820283,13411832,3,5.6.6,SUPERAPP,3c0ed596-aa98-4bbb-bc12-56f214a02976,SUPERAPP,2023-12-19 00:57:12,2023-12-19 00:57:13,,Bazzar,,
185820282,3539121,7,4.0.1.23,SM-A505F,284ab1fb34746964,ANDROID,2023-12-19 00:57:12,2023-12-19 00:58:13,dJdWxQzFJyG8ZQHE5Lou8L:APA91bFsRh7wzVMwymls3It0omCni8Rp-gDLxcG8x6Q2YY84zbheUXQJuseeZBCb_QNEUCh4ijME8PCTc_f9GtfkXzfaKkwGjzY02rQC3V1Ifzd8mahYW3WzBok96eBREma_qeQmSYed,Bazzar,,
185820281,18955637,7,4.0.1.23,SM-A515F,94d77601f2c18a91,ANDROID,2023-12-19 00:57:08,2023-12-19 01:16:57,exvZnbM9JQZqCXVe9pDPx5:APA91bG04LLrZYcs9DRcMgHoE9LjSCXUxsnoYS_MePXIgmiYxshNQNYdVADM9JrkhwVbQDQsOaRVuYi6IZzoRCDFCgM9au004AAhyiEgXEiQFaVgb5fFhSWK-n96HYcCsyz0Q_0zKizq,Bazzar,,
185820280,4867545,3,5.1.0.4,21091116UG,dcc40200647a8f29,PSA_ANDROID,2023-12-19 00:57:07,2023-12-19 00:58:14,eTlSl1JtSsmDV78b_0BdWZ:APA91bE4Kaj2F1arQRQEjVNdhMQYt-WZAIqkVYz6S6Kpw-LryN4CoAu3A7nvIwh_Z_LwAMyhnt8n32rHmslpCE6ryVKqHPcrSAHP2Kk3LhAdWSNVu7UXt2q0MwkQiYBWVAthTskzjl6R,Bazzar,,
185820279,11323894,3,5.6.6,SUPERAPP,40cce74d-c4f3-47f6-999a-687e841b6902,SUPERAPP,2023-12-19 00:57:07,2023-12-19 00:57:08,,Bazzar,,
185820278,17025015,7,4.0.1.23,SM-A127F,fb21e35e36aef81a,ANDROID,2023-12-19 00:57:06,2023-12-19 00:57:42,fzUSsq8eWm6Hfq_0c96AFe:APA91bEwfq9O46AtX4eZdZGkyR50gf1oajx3OU4WXWXD9RsrSwXbQqrS2WBlKw7jrX64SqcxkKPMZppFxdNm4KWvWOoDM8pvWdZA8AAWGQW_XdHvJMcJ2-jKpXV_h9n13E6oca2d-sIz,Bazzar,,
185820277,12663117,7,4.0.1.23,VTS-PWA-Android,0993e418ce8578fc,ANDROID,2023-12-19 00:57:02,2023-12-19 00:57:02,dWaKpejaSrKtG6cwir7QjW:APA91bEZQHyD2eI3tmxlnzibBVJ0InQltCZPWRO9AD18eNBwtll5Smd9ZS-GRJGh6wf-jorfB_24PiMX0XidJCY4BnzyVHl7B5cSG_CZDbb43GxXszkmupyYUfxXp3wiHudedn6WfggZ,Bazzar,,
185820276,19288124,3,5.6.6,IRANCELL,a58d80aa-17f7-4127-8834-a1ba3737ad93,IRANCELL,2023-12-19 00:57:02,2023-12-19 00:57:02,,Bazzar,,
185820275,5656770,7,4.0.1.23,VTS-PWA-Android,884131657739af1d,ANDROID,2023-12-19 00:57:00,2023-12-19 00:57:00,,Bazzar,,
185820274,14991948,3,5.6.6,IRANCELL,658c695d-7640-42ee-b9c2-e7026283a57c,IRANCELL,2023-12-19 00:56:59,2023-12-19 00:56:59,,Bazzar,,
185820273,10640636,7,4.0.1.23,SM-A528B,1662eca045285410,ANDROID,2023-12-19 00:56:57,2023-12-19 01:06:50,fH7u-rTI5Y8fqMnvltP2V8:APA91bHcGdTW8j9EngJ4_bWT8L9Cx0_JeJEBL-fte2c96f9kbxZi8d9h2Z06sMHeCIiyTcFgzg-joYIJWm_mNzSSjfBmuv-WRZ7L-nEj_PrATf6TiGZ-fLd8iXI7RiLk21_YafETpTqf,Bazzar,,
185820272,20787237,3,5.1.0.4,SM-A720F,2df4b9cab52284ff,PSA_ANDROID,2023-12-19 00:56:57,2023-12-19 00:57:48,forz78h_TgWDKoYp7YeG84:APA91bG5NJnGndcEs8C1k60X34hSFvXxJxJ3IDaL0LqUhh2a9IqP7OtT8_4Gy2GtstYH-1lL851CyFCLYUDni5khDIc-absrbfGqKSr9GKjsD3c6-2suqapKiIBIqb9_P_-fetEdpxPb,Bazzar,,
185820271,18531698,7,4.0.1.23,M2006C3MII,aee7ab855c76bb03,ANDROID,2023-12-19 00:56:55,2023-12-19 00:59:06,f_dUTvSSErCy-hVsJ79THR:APA91bF2BcuRXgqJCSR2_fqPMDChp4gnNL-39jJJLoP3s_boyL1Ia-hH3pSzcwq91tptLErNOJdS9kjJciFdy8kkjeBhEzDhQUHaqVehOisPumV9AHZyiTr4ephihsjvElbK-3_I4zI1,Bazzar,,
185820270,10114198,3,5.6.6,IRANCELL,c69fb3a7-82eb-4e31-a176-5b48f98925f2,IRANCELL,2023-12-19 00:56:51,2023-12-19 00:56:51,,Bazzar,,
185820269,1798922,7,4.0.1.23,SM-G998B,10c5d644f6b22ab4,ANDROID,2023-12-19 00:56:49,2023-12-19 01:01:55,fTt35N0xXJozSxtyH_wTD3:APA91bGXMjVWNr7VFGmhgpGpPMCMkKxbEfyJfIEoceh1IQmWZDeFcLdpBIPxNJj5b_doS7_Nb0jwdCjSWNBcfuU2rNq-5RMMyK825T3EseuXuaYsZHhstMIKPskn49-SlkhA3JbsDvqg,Bazzar,,
185820268,16148098,7,4.0.1.23,SM-A528B,0cf68b8ee26be47e,ANDROID,2023-12-19 00:56:47,2023-12-19 00:56:49,cReXP7l_SlGk8cbrwMmpX3:APA91bG2ql9wzaxqJ2HUU_SCrugOrDz3oSY3rJxByVqhyHZ9Jshb6llXMXQxktsQwwHZFaapBSqlOrptHAxkXNwL_8JCDyjLCrNbp3zttpu9dBR_0K3Qfndw9o3pdxTJQ2Yitp1nnhwG,Bazzar,,
185820267,16894320,3,5.6.6,IRANCELL,5df89b33-77ce-4b09-b6ad-d9182cf87626,IRANCELL,2023-12-19 00:56:43,2023-12-19 00:56:43,,Bazzar,,
185820266,21444490,3,5.6.6,SUPERAPP,ab82387d-f6ed-4eca-a23f-9516fcb1d879,SUPERAPP,2023-12-19 00:56:41,2023-12-19 00:56:41,,Bazzar,,
185820265,21777601,3,5.6.6,SUPERAPP,0264aebe-6df5-498c-bffd-32c8d61fe7af,SUPERAPP,2023-12-19 00:56:36,2023-12-19 01:12:33,,Bazzar,,
185820264,3218480,3,5.6.6,PWA,f17ca186-6a15-4a04-91af-f748e37ba7bd,PWA,2023-12-19 00:56:35,2023-12-19 00:56:35,,Bazzar,,
185820263,11910649,3,5.6.6,SUPERAPP,6e34e8d8-d2a4-4575-b21a-e0a519cdd473,SUPERAPP,2023-12-19 00:56:35,2023-12-19 00:56:35,,Bazzar,,
