id,city_id,area_id,terms_id,created_by,updated_by,title,description,logo_name,cover_name,address,security_code,postal_code,terms_validity,website,private_phone,customer_phone,order_email,order_fax,order_sms,preferred_contact,latitude,longitude,delivery_time,rating,position,status,budget,service_fee,min_order_value,active,accept_voucher,free_delivery,has_discount,delivery,online_payment,pickup,pre_order,deleted,vat_included,products_vat_enabled,delivery_vat_enabled,packaging_vat_enabled,vat_enabled,vat_visible,commission_rule,commission_type,created_at,updated_at,comment_for_order,delivery_commission_enabled,packaging_commission_enabled,old_id,disabled_from_datetime,disable_duration,manager,branch_title,vat,vendor_delivery_areas_text,english_title,online_delivery_enabled,order_inform,comment_for_manager,chain_id,vms_client_id,fidilio_enabled,fidilio_link,vendor_change_status_reason_id,delivery_type,delivery_description,main_branch,container_fee,closed_at_lunch,mqtt_token,recommended_for,establishment,most_popular_items,costs_for_two,capacity,service_price,parking_space,online_order,off_days,closed_until,vote_count,sort_index,container_price_type,picked_by,picked_at,vms_vendor_id,polygon_checked,delivery_guarantee,comment_count,call_phone,expedition_type,sales_agent_id,in_place_delivery,pre_order_status,sms_frequency,is_vegetarian,orders_count,food_average_price,express_shift,vms_status,pre_order_only,weekly_delivery_fee,vendor_type,has_dongle,reject_out_of_zone_order,express_delivery_time,fix_delivery_fee,performance_rank,express_delivery_fee_class_id,special_day_end_time,broker_type,trending_score,stock_enabled,exclusive_info,first_time_activated_at,webhook_url,static_map_name,max_delivery_radius,detailed_address,vendor_crisis_management_id,delay,vendor_type_id,pre_order_schedule_day,is_ecommerce,inform_client_id,inform_type,has_wallet,is_excluded,is_vip,cover_owner,discount_category_title,extra_info,uid
112084,1,1051,1,1871322,13362681,هایدا (پردیس فاز 11),,6305e9475907e.jpg,,پردیس، فاز ۱۱، خیابان طراوت، بین طراوت 8 و 9، طبقه بالا، پلاک 4، ههایدا (پردیس فاز 11),137266,,2021-12-08,,09127007835,02191324424 - 02191324494,,,,CUSTOMER_PHONE,35.772047933017,51.768872871816,45,8.1720505617978,1000,ACTIVE,NORMAL,0,49000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,STEPPED_BY_REVENUE,2021-12-08 12:32:26,2023-12-09 23:50:24,,0,1,,,,آقای رشیدی,هایدا (پردیس),0,,haida,1,VMS,,104276,,0,,58,RESTAURANT,,0,0,1,,,FASTFOOD,,199828,,,SOME,,,,2668,,AMOUNT,19520499,2023-12-09 11:01:30,,0,0,2668,989121112606,DELIVERY,155323,1,TODAY_TOMORROW,,0,9578,139315,,OFFLINE,0,7000,RESTAURANT,0,1,45,,,,2023-10-03 23:59:00,,,0,"{""is_exclusive"":true,""grade"":""A"",""is_blocked"":false,""exclusive_type"":""VENDOR_EXCLUSIVE_TYPE_MARKETING"",""start_date"":null,""end_date"":null,""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2022-05-19 09:18:54,,,-1,,,0,4,,0,1,PUSH,1,0,1,,,[],436252
10677,5,818,1,1,237083,غذای آماده طوسی,,3237_635832965533701171_s.jpg,,مشهد، بلوار وکیل آباد، بلوار لادن، خیابان لادن 21، قطعه دوم سمت راست، کترینگ آماده طوسی,1822,,2018-12-21,,09151174205,05135013310,,,,,36.327054328211,59.472641944885,50,7.48034164859,435,ACTIVE,NORMAL,0,100000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,PERCENTAGE,2015-12-21 01:10:10,2023-12-09 23:50:22,,0,1,3237,,,آقای طوسی,,0,فکوری; صیاد; هاشمیه; پیروزی; وکیل آباد; کوثر; اقبال لاهوری; لادن; حافظ; دندان پزشکان; هفت تیر; آب و برق; اب و برق; وکیل اباد; دندانپزشکان;,toosi,1,VMS,"عدم پاسخ 3/19
اطلاع - اتمام غذا 07/16",,,0,,55,,,0,,0,123,چلو کباب های فوق العاده,CATERING,,135000,0,0,LOT,,,,7196,16629,AMOUNT,9385405,2023-12-09 17:25:57,,,1,7196,,ZF_EXPRESS,11307980,1,TODAY_TOMORROW,,0,0,122157,DINNER_LUNCH,OFFLINE,,10000,RESTAURANT,0,0,40,,1774,67,2023-10-03 23:59:00,mqtt,-0.0000239252,1,"{""is_exclusive"":true,""is_blocked"":false,""start_date"":""2020-01-21 17:24:20"",""grade"":""D"",""end_date"":""2021-01-20 17:24:44"",""exclusive_discount"":300000,""exclusive_type"":""VENDOR_EXCLUSIVE_TYPE_WITH_DISCOUNT"",""is_super_exclusive"":false}",2018-11-19 06:23:07,,,-1,,1,0,3,,0,1,PUSH,1,0,0,,,,132031
304877,155,401,1,18678748,9696147,آقای پیتزا,,6464f54b7665b.jpg,,بلوار جانبازان، میدان گلها، بلوار منتظری، مغازه اول، آقای پیتزا,217121,,2023-05-07,,09133311519,09133311519,,,,CUSTOMER_PHONE,32.638742,51.312386,45,8.4360902255639,1000,CLOSED_ORDER_CANCELLATION,NORMAL,0,27000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2023-05-07 18:49:58,2023-12-09 23:50:12,,0,1,,,,آقای سبحانی,,0,,aghaypitza,1,PWA,,,,0,,,RESTAURANT,,0,0,1,,,FASTFOOD,,230032,,,LOT,,,2023-12-09 23:59:59,103,,AMOUNT,,,,0,0,103,989133311519,DELIVERY,4393330,1,TODAY_TOMORROW,,0,0,156572,,OFFLINE,0,20000,RESTAURANT,0,1,45,,,,2023-10-03 23:59:00,,,1,"{""is_exclusive"":false,""grade"":null,""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2023-05-21 20:26:41,,,,,,0,4,,0,16,PUSH,1,0,,,,[],1014631
274438,1,401,1,306366,8210353,فست فود هیلدا,,6483066ac716d.png,,تهرانپارس، حکیمیه، بلوار بهار، نبش ارکیده، پلاک 227، طبقه اول، فست فود هیلدا,188544,,2017-01-01,,09361091687 - 09129478068 - 09120069073,77301105 - 09120069073 (اولویت),,,,CUSTOMER_PHONE,35.742027,51.587308,45,8.8197879858657,1000,ACTIVE,NORMAL,0,65000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,STEPPED_BY_REVENUE,2022-10-24 14:41:33,2023-12-09 23:50:10,,0,1,,,,آقای تقی پوررازلیقی,,0,,hilda,1,VMS,,,,0,,,RESTAURANT,,0,0,1,,,FASTFOOD,,163522,,,SOME,,,,669,,AMOUNT,13518717,2023-12-09 22:17:53,,0,0,669,982177301105,ZF_EXPRESS,155323,1,TODAY_TOMORROW,,0,2128,105622,,OFFLINE,0,7870,RESTAURANT,0,0,45,,,,2023-10-03 23:59:00,,,0,"{""is_exclusive"":false,""grade"":null,""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":null,""cap_blocked"":false,""is_super_exclusive"":false}",2022-10-26 13:59:43,,,-1,,,0,4,,0,1,PUSH,1,0,,,,[],923314
214593,1,112,1,1513243,5576259,لبنیاتی سیروان,,64884c9155d8d.jpg,64884c915c18d.jpg,تهرانپارس، وفادار شرقی، خیابان شفیعی مکرم، نبش خیابان برغمدی، لبنیات سیروان,136104,,2018-01-01,,09123778583,77358026 - 09336303117 (اولویت)- 09116421722,,,,CUSTOMER_PHONE,35.7481005,51.5529182,45,8.6967418546366,1000,ACTIVE,NORMAL,0,30000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,PERCENTAGE,2021-12-15 12:17:14,2023-12-09 23:50:09,"",0,1,,,,آقای ضیائی,,0,,sirvan,1,PWA,,1872,,0,,,RESTAURANT,,1,0,1,,,RESTAURANT,,251160,,,NONE,,,,369,,AMOUNT,306366,2023-11-25 16:36:58,,0,0,369,982177358026,ZF_EXPRESS,350649,0,TODAY_TOMORROW,,0,9,146505,,OFFLINE,0,9388,RESTAURANT,0,1,45,,,,2023-07-28 23:59:00,,,0,"{""is_exclusive"":true,""grade"":""D"",""is_blocked"":false,""exclusive_type"":""VENDOR_EXCLUSIVE_TYPE_COMMISSION"",""start_date"":""2021-12-11 10:38:54"",""end_date"":""2022-06-10 10:39:05"",""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2021-12-20 21:01:50,,,-1,,,0,80,,0,16,PUSH,1,0,,,,[],743779
64325,10,401,1,3208796,9324781,کافه بستنی لئو,,5fd7cb0683978.jpg,,بلوار حافظ، چهارراه استانداری سابق، کافه بستنی لئو,103960,,2018-01-01,,09114793662,01333339565,,,,CUSTOMER_PHONE,37.26995,49.582899,45,8.6516690856313,1000,ACTIVE,NORMAL,0,15000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,PERCENTAGE,2020-12-14 23:58:54,2023-12-09 23:50:07,,0,1,,,,آقای شریفی,,0,,leo,1,VMS,,,,0,,51,RESTAURANT,,0,0,0,,,CAFE,,138492,20,,SOME,,,,1255,,AMOUNT,21493590,2023-12-05 11:49:26,,0,0,1255,981333339565,ZF_EXPRESS,4424723,1,TODAY_TOMORROW,,0,3344,121461,,OFFLINE,0,15236,CAFFE,0,0,45,,,,,,0.0000364674,0,"{""is_exclusive"":false,""grade"":""D"",""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2020-12-23 11:37:45,,,-1,,,0,19,,0,16,PUSH,1,0,0,,,,292975
79249,1,548,1,853215,4976312,لانچ باکس (سعادت آباد),,631cbcc03e33f.jpg,644e38a14ab99.jpg,سعادت آباد خیابان درختی خیابان حافظی بعد کوچه باران جنب اریکه ایرانیان دانشگاه انستیتو غذایی پیکهای محترم لطفا قبل از ورود با پارکبان مجموعه هماهنگ شوند,55555,,2018-01-01,,09359347149,26350169 - 26741023,,,,CUSTOMER_PHONE,35.771668,51.357437,45,8.6075755084142,1000,ACTIVE,ECONOMICAL,0,25000,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,PERCENTAGE,2021-07-07 12:20:39,2023-12-09 23:50:02,,0,1,,,,kitchen,,0,,Lunch Box,1,HTTP_VMS,,2682,,0,,,RESTAURANT,,0,0,0,,,RESTAURANT,,114938,,,,,,,18063,,AMOUNT,4976312,2023-12-09 23:50:02,231817,0,0,18063,982188087262,ZF_EXPRESS,155323,0,OFF,,0,81209,105378,,OFFLINE,0,10496,RESTAURANT,0,1,45,,,,2023-10-03 23:59:00,,,0,"{""is_exclusive"":true,""grade"":""X"",""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2021-07-10 11:11:21,,,-1,رو به روی مجموعه بابا پیتزا- به پارکبان بگن برای راهنمایی بگیرن,,0,1,,0,1,PUSH,1,0,,,,"{""is_economical"":true}",337747
79256,1,191,1,853215,4976312,لانچ باکس (سهروردی),,631cbcc463517.jpg,644dfc23c208d.jpg,خیابان مطهری خیابان سلیمان خاطر نبش خیابان مسجد پلاک ۱۰۱ لانچ باکس (سهروردی),55555,,2018-01-01,,09373995721  - Hub,88342942,,,,CUSTOMER_PHONE,35.722955,51.431433,45,8.4663803819641,1000,ACTIVE,ECONOMICAL,0,25000,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,PERCENTAGE,2021-07-07 12:41:25,2023-12-09 23:49:58,,0,1,,,,kitchen,,0,,Lunch Box,1,HTTP_VMS,,2683,,0,,,RESTAURANT,,0,0,0,,,RESTAURANT,,110208,,,,,,2023-11-11 23:59:59,17518,,AMOUNT,4976312,2023-12-09 23:49:58,231818,0,0,17518,982188405946,ZF_EXPRESS,155323,1,OFF,,0,74033,107244,,OFFLINE,0,10283,RESTAURANT,0,1,45,,,,2023-10-03 23:59:00,,,0,"{""is_exclusive"":true,""grade"":""X"",""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2021-07-10 11:11:35,,,-1,,,0,1,,0,1,PUSH,1,0,,,,"{""is_economical"":true}",337768
322294,1,1,1,13537681,10401773,میوه سرای پاپایا,,64e07d6d84c17.jpg,6522973a8786d.png,بزرگراه یادگارامام، سعادت آباد، خیابان ایثارگران شمالی، ،نبش ایثار دوم، میوه سرای پاپایا,187376,,2018-01-01,,09193523511,22377735,,,,CUSTOMER_PHONE,35.785753,51.350856,45,9.1096121416526,1000,ACTIVE,NORMAL,0,50000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10,PERCENTAGE,2023-08-01 18:33:49,2023-12-09 23:49:55,"",0,1,,,,آقای خاتمی مقدم,,0,,papaya,1,PWA,,104249,,0,,57,RESTAURANT,,0,0,1,,,RESTAURANT,,,,,LOT,,,,2785,,AMOUNT,20631864,2023-12-09 15:05:54,,0,0,2785,982122377735,ZF_EXPRESS,350649,0,TODAY_TOMORROW,,0,3667,55253,,OFFLINE,0,11809,RESTAURANT,0,1,45,,,,,,,0,"{""is_exclusive"":true,""grade"":null,""is_blocked"":false,""exclusive_type"":""VENDOR_EXCLUSIVE_TYPE_MARKETING"",""start_date"":""2023-08-06 11:13:36"",""end_date"":""2026-08-06 11:13:38"",""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2023-08-08 16:21:17,,,-1,,,0,15,,0,16,PUSH,1,0,1,,,"{""grocery_vip"":true,""grocery_returnable"":true,""grocery_economic"":true}",1066882
337537,108,401,1,5510488,5248329,فست فود اسنک بامبو,,651d7e04128f3.jpg,,احمدآباد، نبش یک، فرعی یک اصلی، روبروی بانک ملی، نبش پارک، فست فود اسنک بامبو,233917,,2018-01-01,,09166350254,09166350254,,,,CUSTOMER_PHONE,30.335,48.291072,45,8,1000,CLOSED_ORDER_CANCELLATION,NORMAL,0,45000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2023-10-04 18:18:34,2023-12-09 23:49:53,,0,1,,,,خانم عسگری کاج,,0,,bambo,1,PWA,,,,0,,,RESTAURANT,,0,0,1,,,FASTFOOD,,,,,,,,2023-12-09 23:59:59,20,,AMOUNT,,,,0,0,20,989166350254,DELIVERY,156366,1,TODAY_TOMORROW,,0,45,46483,,OFFLINE,0,,RESTAURANT,0,1,45,,,,,,,0,"{""is_exclusive"":false,""grade"":null,""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2023-10-15 15:45:07,,,,,,0,4,,0,16,PUSH,1,0,,,,[],1112611
347207,6,401,1,13537681,5648992,بیرون بر مجموعه مروارید,,65525506b2ed9.jpg,,قدوسی شرقی، مجموعه مروارید، قبل از کوچه 2، بیرون بر مجموعه مروارید,237893,,2018-01-01,,09172790723,09179541135,,,,CUSTOMER_PHONE,29.621417,52.488592,45,9,1000,ACTIVE,NORMAL,0,105000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2023-11-13 20:25:34,2023-12-09 23:49:49,,0,1,,,,آقای چلونگریان,,0,,morvarid,1,VMS,,,,0,,51,RESTAURANT,,0,0,1,,,CATERING,,,,,SOME,,,,6,,AMOUNT,4261729,2023-12-09 20:51:06,,0,0,6,989179541135,ZF_EXPRESS,11307873,1,TODAY_TOMORROW,,0,43,152203,,OFFLINE,0,11738,RESTAURANT,0,1,45,,,,,,,0,"{""is_exclusive"":false,""grade"":null,""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2023-11-18 14:22:36,,,-1,,,0,3,,0,4,CALL,1,0,,,,[],1141621
305621,1,1,1,9813854,13263299,کباب بریون ابی (اصل اصفهان),,645b8f4441e23.jpg,,دولت آباد، فلکه سوم، انتهای خیابان شهید جعفری، کوچه 28، پلاک 17، کباب بریون ابی (اصل اصفهان),205063,,2018-01-01,,09358542132,09100333185,,,,CUSTOMER_PHONE,35.613711,51.455879,45,7.2553191489362,1000,ACTIVE,NORMAL,0,190000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10,STEPPED_BY_REVENUE,2023-05-10 16:04:12,2023-12-09 23:49:47,"",0,1,,,,آقای صاحبقرانی,,0,,beryooniebi,1,PWA,,,,0,,57,RESTAURANT,,0,0,1,,,CATERING,,251950,,,SOME,,,,252,,AMOUNT,13263299,2023-12-09 23:49:47,,0,0,252,989100333185,ZF_EXPRESS,4923866,1,TODAY_TOMORROW,,0,0,176866,,OFFLINE,0,45000,RESTAURANT,0,1,45,,,,2023-10-03 23:59:00,,,1,"{""is_exclusive"":false,""grade"":null,""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2023-05-13 16:48:46,,,-1,,,0,3,,0,4,CALL,1,0,,,,[],1016863
248318,1,113,1,13537681,14633386,پیتزا غزال,,6293b81a58bf6.jpg,6316024eea0fe.jpg,حکیمیه، بلوار بهار، پلاک 58، پیتزا غزال,150992,,2017-01-01,,09122973419,77003363,,,,CUSTOMER_PHONE,35.7411466,51.5922051,45,8.2807486631016,1000,ACTIVE,NORMAL,0,120000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,STEPPED_BY_REVENUE,2022-05-29 22:44:50,2023-12-09 23:49:44,,0,1,,,,آقای فیاضی,,0,,ghazal,1,VMS,,,,0,,51,RESTAURANT,,0,,1,,,FASTFOOD,,238116,60,0,LITTLE,,,,2064,,AMOUNT,2438909,2023-12-06 13:12:33,,0,0,2064,982177003363,DELIVERY,3021484,1,TODAY_TOMORROW,,0,7566,150816,,OFFLINE,0,6836,RESTAURANT,0,0,45,,,,,,,0,"{""is_exclusive"":false,""grade"":""D"",""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":null,""cap_blocked"":false,""is_super_exclusive"":false}",2022-06-08 16:20:50,,,-1,,,0,4,,0,1,PUSH,1,0,,,,[],844954
353537,115,401,1,5510488,5510488,کافه ایستگاه لبخند,,6574c5101ff24.jpg,,میدان قدس، روبروی مسجد قدس، کافه ایستگاه لبخند,243817,,2018-01-01,,09147504135,09147504135,,,,CUSTOMER_PHONE,38.2324865,48.2874076,45,0,1000,NEWLY_ADDED,ECONOMICAL,0,60000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2023-12-09 23:20:40,2023-12-09 23:49:40,,0,1,,,,خانم سعیدی صدر,,0,,labkhnad,1,CALLING,,,,0,,,RESTAURANT,,0,0,1,,,CAFE,,,6,,SOME,,,,,,AMOUNT,,,,0,0,0,989147504135,DELIVERY,11307911,1,TODAY_TOMORROW,,0,,,,OFFLINE,0,,CAFFE,0,1,45,,,,,,,0,"{""is_exclusive"":false,""grade"":null,""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":null,""cap_blocked"":false,""is_super_exclusive"":false}",,,,,,,0,12,,0,4,CALL,0,0,,,,[],1160611
79263,1,152,1,853215,4976312,لانچ باکس (فلسطین),,631cbcc9ce1b2.jpg,644e39062c931.jpg,میدان فاطمی، خیابان فلسطین، روبه روی کوچه رنجبر، پلاک 505، لانچ باکس (فلسطین),55555,,2018-01-01,,09129351997 - Hub,88802323,,,,CUSTOMER_PHONE,35.714522,51.404808,45,8.5951813276446,1000,ACTIVE,ECONOMICAL,0,25000,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,PERCENTAGE,2021-07-07 13:01:57,2023-12-09 23:49:37,,0,1,,,,kitchen,,0,,Lunch Box,1,HTTP_VMS,,2684,,0,,,RESTAURANT,,0,0,0,,,RESTAURANT,,114938,,,,,,,15758,,AMOUNT,4976312,2023-12-09 23:49:37,231819,0,0,15758,982188914159,ZF_EXPRESS,155323,1,OFF,,0,56591,105378,,OFFLINE,0,10161,RESTAURANT,0,1,45,,,,,,,0,"{""is_exclusive"":true,""grade"":""X"",""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2021-07-17 10:15:09,,,-1,,,0,1,,0,1,PUSH,1,0,,,,"{""is_economical"":true}",337789
85236,14,1105,1,5185256,4212258,کافه کباب سلطان,,611a4c812b7a3.jpg,63ed161b77038.jpg,نیروگاه، توحید، نرسیده به کوچه 42، کافه کباب سلطان,119008,,2018-01-01,,09391534453,09391534453,,,,CUSTOMER_PHONE,34.649151,50.8487072,45,8.2398081534772,1000,CLOSED_ORDER_CANCELLATION,NORMAL,0,10000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2021-08-16 16:01:13,2023-12-09 23:49:33,,0,1,,,,آقای رزاقی,,0,,soltan,1,PWA,,,,0,,90,RESTAURANT,,0,0,1,,,RESTAURANT,,77094,20,,,,,2023-12-09 23:59:59,351,,AMOUNT,,,,0,0,351,989391534453,ZF_EXPRESS,11307983,0,TODAY_TOMORROW,,0,567,55666,,OFFLINE,0,5862,RESTAURANT,0,1,45,,,,,,,0,"{""is_exclusive"":false,""grade"":""D"",""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2021-08-21 15:45:22,,,-1,,,0,1,,0,1,PUSH,1,0,,,,[],355708
297606,5,401,1,2069503,2069503,فست فود شاهان شعبه 2 (معلم),,6467979bf029e.jpeg,,بین استقلال 9 و میدان، پلاک 85، فست فود شاهان شعبه 2 (معلم),208063,,2023-03-16,,09330274688 (الویت اول)- 09154746860,09154746860 - 09152857785 (الویت دوم),,,,CUSTOMER_PHONE,36.328847869571,59.529054164887,45,8.1210571184996,1000,ACTIVE,NORMAL,0,50000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2023-03-16 02:19:13,2023-12-09 23:49:26,,0,1,,,,آقای رئوف اصلی,,0,,shahan,1,VMS,,,,0,,,RESTAURANT,,0,0,1,,,FASTFOOD,,168376,,,SOME,,,,993,,AMOUNT,9262827,2023-12-08 17:08:41,,0,0,993,989154746860,ZF_EXPRESS,156366,1,TODAY_TOMORROW,,0,0,113356,,OFFLINE,0,8365,RESTAURANT,0,1,45,,,,,,,0,"{""is_exclusive"":false,""grade"":null,""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2023-04-04 19:09:42,,,-1,,,0,4,,0,1,PUSH,1,0,,,,[],992818
249951,114,1884,1,5510488,11131254,فست فود عمو جلال,,629f933ec22bf.jpg,,غازیان، خیابان معلم، روبروی پارک اختر کاویان، فست فود عمو جلال,150075,,2017-01-01,,09363893247,01343434029,,,,CUSTOMER_PHONE,37.4685286,49.500479,45,7.4493927125506,1000,ACTIVE,ECONOMICAL,0,30000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2022-06-07 22:34:46,2023-12-09 23:49:24,,0,1,,,,آقای گلی پورماشکی,,0,,amoojalal,1,VMS,,,,0,,,AGENT,,0,0,1,,,FASTFOOD,,134596,12,,SOME,,,,421,,AMOUNT,3797154,2023-11-08 14:28:03,,0,0,421,981343434029,DELIVERY,13120856,1,TODAY_TOMORROW,,0,741,77440,,OFFLINE,0,34750,RESTAURANT,0,1,45,,,,2023-09-14 23:59:00,,,0,"{""is_exclusive"":false,""grade"":null,""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":null,""cap_blocked"":false,""is_super_exclusive"":false}",2022-06-12 11:01:15,,,-1,,,0,4,,0,1,PUSH,1,0,,,,[],849853
81549,3,2739,1,7599411,7599411,فست فود یه دوی,,64948697d2206.png,,شهرک اندیشه، کوی 18 متری شقایق، پشت ایسک پالاس، روبروی مدرسه، فست فود یه دوی,121431,,2021-07-22,,09906362453,09906362453,,,,CUSTOMER_PHONE,38.036782,46.20317,45,9.0227071660277,1000,ACTIVE,NORMAL,0,70000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2021-07-22 13:31:31,2023-12-09 23:49:16,,0,1,,,,آقای خیری,,0,,yedooy,1,PWA,,,,0,,54,RESTAURANT,,0,0,1,,,FASTFOOD,,91672,,,SOME,,,,3211,,AMOUNT,12927636,2023-12-09 14:44:18,,0,0,3211,989906362453,DELIVERY,156366,1,TODAY_TOMORROW,,0,7351,53500,,OFFLINE,0,1000,RESTAURANT,0,1,45,,,,2023-10-03 23:59:00,,,0,"{""is_exclusive"":false,""grade"":""D"",""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":null,""cap_blocked"":false,""is_super_exclusive"":false}",2021-08-07 13:39:39,,,-1,,,0,4,,0,16,PUSH,1,0,,,,[],344647
218623,1,22,1,853215,4976312,لانچ باکس (پونک),,631cbcfbe59dc.jpg,644df1292584f.jpg,جنت‌ آباد، خیابان مخبری، بین خیابان سردار جنگل و ستاری، پلاک 109، طبقه زیرین املاک ایوان، لانچ باکس (پونک),55555,,2018-01-01,,09382715117 - Hub,46010782,,,,CUSTOMER_PHONE,35.756935,51.322584,45,8.7128547579299,1000,ACTIVE,ECONOMICAL,0,50000,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,PERCENTAGE,2022-01-01 10:44:26,2023-12-09 23:49:12,,0,1,,,,kitchen,,0,,Lunch Box,1,HTTP_VMS,,103774,,0,,,RESTAURANT,,0,0,1,,,RESTAURANT,,114938,,,,,,,9404,,AMOUNT,4976312,2023-12-09 23:49:12,231827,0,0,9404,982144460289,ZF_EXPRESS,155323,1,OFF,,0,37908,107244,,OFFLINE,0,10960,RESTAURANT,0,1,45,,,,2023-10-03 23:59:00,,,0,"{""is_exclusive"":true,""grade"":""X"",""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2022-01-02 10:36:12,,,-1,,,0,1,,0,1,PUSH,1,0,,,,"{""is_economical"":true}",755869
284108,1,401,1,4092834,3707028,کافه رستوران گیاهی ميلانو وگن,,63d02028e83dc.png,,میدان شیخ بهایی، پاساژ سئول، ورودی وحدت، پلاک 3،کافه رستوران گیاهی ميلانو وگن,200313,,2022-12-21,,09105929227,09129284332- (اولویت آخر) - 09105347263- (اولویت دوم),,,,CUSTOMER_PHONE,35.765544853705,51.3951587677,45,8.7666666666667,1000,ACTIVE,NORMAL,0,40000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2022-12-21 17:05:15,2023-12-09 23:49:10,,0,1,,,,آقای حسن,,0,,milanovegan,1,VMS,,,,0,,,RESTAURANT,,0,0,1,,,RESTAURANT,,229000,30,,LOT,,,,481,,AMOUNT,16273909,2023-12-04 21:32:40,,0,0,481,989129284332,ZF_EXPRESS,155323,1,TODAY_TOMORROW,,0,2013,92400,,OFFLINE,0,28388,RESTAURANT,0,0,45,,,,2023-10-03 23:59:00,,,1,"{""is_exclusive"":false,""grade"":null,""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":null,""cap_blocked"":false,""is_super_exclusive"":false}",2023-01-02 12:08:04,,,-1,,,0,2,,0,1,PUSH,1,0,,,,[],952324
